"","name","year","id","local_price","dollar_price","lat","long"
"583","Turkey","2011","TUR",6.5,3.77281829526656,39,35
"584","Turkey","2012","TUR",7.425,4.02930735309596,39,35
"585","Turkey","2013","TUR",8.475,4.55988469169207,39,35
"586","Turkey","2014","TUR",8.875,4.09083804815562,39,35
"587","Turkey","2015","TUR",9.75,3.91914924688541,39,35
"588","Turkey","2016","TUR",10.5,3.46920407922495,39,35
"589","Turkey","2017","TUR",10.75,2.87733115481954,39,35
"590","Turkey","2018","TUR",10.75,2.55560482172364,39,35
"591","Ukraine","2004","UKR",7.25,1.35984244584076,49,32
"592","Ukraine","2005","UKR",7.25,1.43280632411067,49,32
"593","Ukraine","2006","UKR",8.5,1.68316831683168,49,32
"594","Ukraine","2007","UKR",9.125,1.81102943710582,49,32
"595","Ukraine","2008","UKR",11,2.39130434782609,49,32
"596","Ukraine","2009","UKR",14,1.82767624020888,49,32
"597","Ukraine","2010","UKR",14.25,1.83167582107924,49,32
"598","Ukraine","2011","UKR",16.5,2.06404803602702,49,32
"599","Ukraine","2012","UKR",16,1.98473460743659,49,32
"600","Ukraine","2013","UKR",19,2.33143243806457,49,32
"601","Ukraine","2014","UKR",19,1.94679497815386,49,32
"602","Ukraine","2015","UKR",26.5,1.37491725284335,49,32
"603","Ukraine","2016","UKR",37.5,1.55716826690613,49,32
"604","Ukraine","2017","UKR",43,1.61999583377625,49,32
"605","Ukraine","2018","UKR",48.5,1.77262249676007,49,32
"606","United Arab Emirates","2018","ARE",14,3.81144249486136,24,54
"607","United States","2000","USA",2.51,2.51,38,-97
"608","United States","2001","USA",2.54,2.54,38,-97
"609","United States","2002","USA",2.49,2.49,38,-97
"610","United States","2003","USA",2.71,2.71,38,-97
"611","United States","2004","USA",2.9,2.9,38,-97
"612","United States","2005","USA",3.06,3.06,38,-97
"613","United States","2006","USA",3.125,3.125,38,-97
"614","United States","2007","USA",3.315,3.315,38,-97
"615","United States","2008","USA",3.57,3.57,38,-97
"616","United States","2009","USA",3.57,3.57,38,-97
"617","United States","2010","USA",3.6566666665,3.6566666665,38,-97
"618","United States","2011","USA",4.065,4.065,38,-97
"619","United States","2012","USA",4.26236,4.26236,38,-97
"620","United States","2013","USA",4.46203125,4.46203125,38,-97
"621","United States","2014","USA",4.7095833335,4.7095833335,38,-97
"622","United States","2015","USA",4.79,4.79,38,-97
"623","United States","2016","USA",4.985,4.985,38,-97
"624","United States","2017","USA",5.18,5.18,38,-97
"625","United States","2018","USA",5.395,5.395,38,-97
"626","Uruguay","2004","URY",29.8,1.00218597612241,-33,-56
"627","Uruguay","2005","URY",44,1.82383419689119,-33,-56
"628","Uruguay","2006","URY",42.28,1.76718913270637,-33,-56
"629","Uruguay","2007","URY",58.5,2.44405882254112,-33,-56
"630","Uruguay","2008","URY",61,3.18537859007833,-33,-56
"631","Uruguay","2009","URY",61,2.63271471730686,-33,-56
"632","Uruguay","2010","URY",78,3.53366933463152,-33,-56
"633","Uruguay","2011","URY",90,4.87804878048781,-33,-56
"634","Uruguay","2012","URY",94.5,4.57699916425995,-33,-56
"635","Uruguay","2013","URY",105,5.21295079095973,-33,-56
"636","Uruguay","2014","URY",109,4.91529603220209,-33,-56
"637","Uruguay","2015","URY",113,4.37939494457735,-33,-56
"638","Uruguay","2016","URY",118,3.91057729777923,-33,-56
"639","Uruguay","2017","URY",127.5,4.44021891304799,-33,-56
"640","Uruguay","2018","URY",140,4.68497266214579,-33,-56
